,Title,Year,Authors,Journal,Journal Acronym
10,Entry-Flipped Transformer for Inference and Prediction of Participant Behavior.,2022,"Bo Hu, Tat-Jen Cham", ECCV  2022: 439-456,eccv
11,Sem2NeRF: Converting Single-View Semantic Masks to Neural Radiance Fields.,2022,"Yuedong Chen, Qianyi Wu, Chuanxia Zheng, Tat-Jen Cham, Jianfei Cai", ECCV  2022: 730-748,eccv
12,MPT-Net: Mask Point Transformer Network for Large Scale Point Cloud Semantic Segmentation.,2022,"Zhe Jun Tang, Tat-Jen Cham", IROS 2022: 10611-10618,iros
13,Real-time Shadow-aware Portrait Relighting in Virtual Backgrounds for Realistic Telepresence.,2022,"Guoxian Song, Tat-Jen Cham, Jianfei Cai, Jianmin Zheng", ISMAR 2022: 729-738,ismar
14,Towards Unbiased Visual Emotion Recognition via Causal Intervention.,2022,"Yuedong Chen, Xu Yang, Tat-Jen Cham, Jianfei Cai", ACM Multimedia 2022: 60-69,mm
15,Sem2NeRF: Converting Single-View Semantic Masks to Neural Radiance Fields.,2022,"Yuedong Chen, Qianyi Wu, Chuanxia Zheng, Tat-Jen Cham, Jianfei Cai",10821 ,corr
16,High-Quality Pluralistic Image Completion via Code Shared VQGAN.,2022,"Chuanxia Zheng, Guoxian Song, Tat-Jen Cham, Jianfei Cai, Dinh Q. Phung, Linjie Luo",01931 ,corr
17,Entry-Flipped Transformer for Inference and Prediction of Participant Behavior.,2022,"Bo Hu, Tat-Jen Cham",06235 ,corr
18,Unified Discrete Diffusion for Simultaneous Vision-Language Generation.,2022,"Minghui Hu, Chuanxia Zheng, Heliang Zheng, Tat-Jen Cham, Chaoyue Wang, Zuopeng Yang, Dacheng Tao, Ponnuthurai N. Suganthan",14842 ,corr
19,Half-body Portrait Relighting with Overcomplete Lighting Representation.,2021,"Guoxian Song, Tat-Jen Cham, Jianfei Cai, Jianmin Zheng", Forum 40: 371-381 ,cgf
20,Pluralistic Free-Form Image Completion.,2021,"Chuanxia Zheng, Tat-Jen Cham, Jianfei Cai", 129: 2786-2805 ,ijcv
21,Visiting the Invisible: Layer-by-Layer Completed Scene Decomposition.,2021,"Chuanxia Zheng, Duy-Son Dao, Guoxian Song, Tat-Jen Cham, Jianfei Cai", 129: 3195-3215 ,ijcv
22,AgileGAN: stylizing portraits by inversion-consistent transfer learning.,2021,"Guoxian Song, Linjie Luo, Jing Liu, Wan-Chun Ma, Chun-Pong Lai, Chuanxia Zheng, Tat-Jen Cham", 40: 117:1-117:13 ,tog
23,The Spatially-Correlative Loss for Various Image Translation Tasks.,2021,"Chuanxia Zheng, Tat-Jen Cham, Jianfei Cai", CVPR 2021: 16407-16417,cvpr
24,A Unified 3D Human Motion Synthesis Model via Conditional Variational Auto-Encoder∗.,2021,"Yujun Cai, Yiwei Wang, Yiheng Zhu, Tat-Jen Cham, Jianfei Cai, Junsong Yuan, Jun Liu, Chuanxia Zheng, Sijie Yan, Henghui Ding, Xiaohui Shen, Ding Liu, Nadia Magnenat-Thalmann", ICCV 2021: 11625-11635,iccv
25,TFill: Image Completion via a Transformer-Based Architecture.,2021,"Chuanxia Zheng, Tat-Jen Cham, Jianfei Cai",00845 ,corr
26,The Spatially-Correlative Loss for Various Image Translation Tasks.,2021,"Chuanxia Zheng, Tat-Jen Cham, Jianfei Cai",00854 ,corr
27,Visiting the Invisible: Layer-by-Layer Completed Scene Decomposition.,2021,"Chuanxia Zheng, Duy-Son Dao, Guoxian Song, Tat-Jen Cham, Jianfei Cai",05367 ,corr
28,Half-body Portrait Relighting with Overcomplete Lighting Representation.,2021,"Guoxian Song, Tat-Jen Cham, Jianfei Cai, Jianmin Zheng",13425 ,corr
29,Towards Unbiased Visual Emotion Recognition via Causal Intervention.,2021,"Yuedong Chen, Xu Yang, Tat-Jen Cham, Jianfei Cai",12096 ,corr
30,Global Context with Discrete Diffusion in Vector Quantised Modelling for Image Generation.,2021,"Minghui Hu, Yujie Wang, Tat-Jen Cham, Jianfei Yang, Ponnuthurai N. Suganthan",01799 ,corr
31,Recovering facial reflectance and geometry from multi-view images.,2020,"Guoxian Song, Jianmin Zheng, Jianfei Cai, Tat-Jen Cham", 96: 103897 ,ivc
32,Learning Progressive Joint Propagation for Human Motion Prediction.,2020,"Yujun Cai, Lin Huang, Yiwei Wang, Tat-Jen Cham, Jianfei Cai, Junsong Yuan, Jun Liu, Xu Yang, Yiheng Zhu, Xiaohui Shen, Ding Liu, Jing Liu, Nadia Magnenat-Thalmann", ECCV  2020: 226-242,eccv
33,Towards Eyeglass-style Holographic Near-eye Displays with Statically.,2020,"Xinxing Xia, Yunqing Guan, Andrei State, Praneeth Chakravarthula, Tat-Jen Cham, Henry Fuchs", ISMAR 2020: 312-319,ismar
34,GeoConv: Geodesic Guided Convolution for Facial Action Unit Recognition.,2020,"Yuedong Chen, Guoxian Song, Zhiwen Shao, Jianfei Cai, Tat-Jen Cham, Jianming Zheng",03055 ,corr
