,Title,Year,Authors,Journal,Journal Acronym
18,A distributed method to avoid higher-order deadlocks in multi-robot systems.,2020,"Yuan Zhou, Hesuan Hu, Yang Liu, Shang-Wei Lin, Zuohua Ding", 112 ,automatica
19,A Generalized Formal Semantic Framework for Smart Contracts.,2020,"Jiao Jiao, Shang-Wei Lin, Jun Sun", FASE 2020: 75-96,fase
20,Automatic Verification of Multi-threaded Programs by Inference of Rely-Guarantee Specifications.,2020,"Xuan-Bach Le, David Sanán, Jun Sun, Shang-Wei Lin", ICECCS 2020: 43-52,iceccs
21,SeqMobile: An Efficient Sequence-Based Malware Detection System Using RNN on Mobile Devices.,2020,"Ruitao Feng, Jing Qiang Lim, Sen Chen, Shang-Wei Lin, Yang Liu", ICECCS 2020: 63-72,iceccs
22,Defense for adversarial videos by self-adaptive JPEG compression and optical texture.,2020,"Yupeng Cheng, Xingxing Wei, Huazhu Fu, Shang-Wei Lin, Weisi Lin", MMAsia 2020: 55:1-55:7,mmasia
23,Towards automated verification of smart contract fairness.,2020,"Ye Liu, Yi Li, Shang-Wei Lin, Rong Zhao", ESEC/SIGSOFT FSE 2020: 666-677,sigsoft
24,ModCon: a model-based testing platform for smart contracts.,2020,"Ye Liu, Yi Li, Shang-Wei Lin, Qiang Yan", ESEC/SIGSOFT FSE 2020: 1601-1605,sigsoft
25,Semantic Understanding of Smart Contracts: Executable Operational Semantics of Solidity.,2020,"Jiao Jiao, Shuanglong Kan, Shang-Wei Lin, David Sanán, Yang Liu, Jun Sun", SP 2020: 1695-1712,sp
26,"Formal Methods and Software Engineering - 22nd International Conference on Formal Engineering Methods, ICFEM 2020, Singapore, Singapore, March 1-3, 2021, Proceedings.",2020,"Shang-Wei Lin, Zhe Hou, Brendan P. Mahony"," Lecture Notes in Computer Science 12531, Springer 2020, ISBN 978-3-030-63405-6 ",icfem
27,A Performance-Sensitive Malware Detection System Using Deep Learning on Mobile Devices.,2020,"Ruitao Feng, Sen Chen, Xiaofei Xie, Guozhu Meng, Shang-Wei Lin, Yang Liu",04970 ,corr
28,Pasadena: Perceptually Aware and Stealthy Adversarial Denoise Attack.,2020,"Yupeng Cheng, Qing Guo, Felix Juefei-Xu, Xiaofei Xie, Shang-Wei Lin, Weisi Lin, Wei Feng, Yang Liu",07097 ,corr
29,A Survey of Smart Contract Formal Specification and Verification.,2020,"Palina Tolmach, Yi Li, Shang-Wei Lin, Yang Liu, Zengxiang Li",02712 ,corr
30,Adversarial Exposure Attack on Diabetic Retinopathy Imagery.,2020,"Yupeng Cheng, Felix Juefei-Xu, Qing Guo, Huazhu Fu, Xiaofei Xie, Shang-Wei Lin, Weisi Lin, Yang Liu",09231 ,corr
31,SeqMobile: A Sequence Based Efficient Android Malware Detection System Using RNN on Mobile Devices.,2020,"Ruitao Feng, Jing Qiang Lim, Sen Chen, Shang-Wei Lin, Yang Liu",05218 ,corr
